ID,Timestamp,Date,Customer Name,PM Name,Attendees,Notes Preview,Next Actions Count,Has Thread
"1747890714.682129","1747890714.682129","* 2025-05-21","LPL Financial*","Darshan Mahor","W9QMZFR39;W4R4VBWQG;U0213T59LMN;W4RU708G5;W4RU5J3JR;W4RRL6DDY","* • Presented two major use cases for form pre-filling(from user entered data and from incoming persisted Json) and the current approach involving manual conversion and data binding, highlighting scal","4","false"
"1747795668.100629","1747795668.100629","* 2025-05-20","IRS*","Sudhanshu Singh","W4XTCQ07J;U0213T59LMN;W4RU5J3JR;W4R4S9FS4;W5HEU5M7Y;W4R5LUPK3","* Generated by AI. *IRS attendees* (_there were more attendees from IRS - but active participants were_): • JP Terry • Ande Vara Prasada Rao • Gower Andrew R *Meeting notes:* • *Automated Forms Conver","2","false"
"1747794719.921269","1747794719.921269","* 2025-05-15","IRS*","Sudhanshu Singh","W4XTCQ07J;U03BKR6K3R8;U0213T59LMN;W4RU5J3JR;W5HEU5M7Y","* *Meeting notes* _(AI generated - updated for corrections/details)_ _Attendees included folks from IRS (None from Accenture)_ • Ande Vara Prasada Rao • Gower Andrew R *Details:* • *Adaptive Form Conv","1","false"
"1747375576.560709","1747375576.560709","* 2025-05-15","Toyota Financial Services*","Anirudh Aggarwal","W9QMZFR39;W4R5LUPK3;W5HEU5M7Y;WGVFDSK18;U038XFD63GS","* Folks for ACS team also attended this meet.  - The customer was provided with a demo showcasing IC Cloud Editor and its capabilities in comparison to the existing on-premises editors. - The customer","0","false"
"1747149273.555789","1747149273.555789","* 2025-05-13","Busch Group*","Aditya Nagpal","W4R5WN6LR;WE163TH43;W010NNJV7S8;WQWCBV6NN;W9QMZFR39","* Proposal meeting to Busch Group in response to their RfP for Communications.  The meeting kicked off with Nick Maerlender setting the context and briefly introducing the Adobe team. He then handed o","0","true"
"1747148174.123909","1747148174.123909","* 2025-05-13","NFCU*","Vijay Srivastva","WE163TH43;U03Q109GQMT","* Summary of Discussion with NFCU We had a brief discussion with NFCU regarding the challenges they are currently facing and their specific use cases. The key points from the conversation are outlined","0","false"
"1746717036.454589","1746717036.454589","* 2025-05-08","NFCU*","Sunny Marwaha","W4R5LUPK3","* *NFCU*: Sharmila, Sreedhar, Aishwarya Current Communication Journey (DSC) that is live is a failover letter generation capability where a scheduled batch is run twice a day which picks up the failed","0","true"
"1746715636.940739","1746715636.940739","* 2025-05-08","Busch Group*","Aditya Nagpal","W4R5WN6LR;WQWCBV6NN;W9QMZFR39;WE163TH43","* Prep meeting with Busch Group and eggs Unimedia to discuss the agenda for the demo scheduled on 13th May.  Primary customer concern is around simplification of templates.  They have 185 templates in","0","true"
"1746695260.441729","1746695260.441729","* 2025-05-07","Charles Shwab*","Sudhanshu Singh","W4XTCQ07J;WQ6GEBZHN","* Charles Shwab is an old AEM Forms customer (originally LiveCycle customer -&gt; moved to OSGi). They are using XDP Forms and want to migrate to HTML5 Forms. • They are on-prem - 6.5.22 • 800-900 for","5","true"
"1746604170.340579","1746604170.340579","* 2025-05-06","FirstBank*","Sudhanshu Singh","W4XTCQ07J","* Tom Sonntag (TAM) reached out: FirstBank team reached out to me to continue working towards their migration of Forms to CC.  I have requested details on number of forms, and if possible the URLs of ","0","true"
"1746543262.415969","1746543262.415969","* 2025-05-06","NFCU*","Vijay Srivastva","WE163TH43;U03Q109GQMT","* Summary of Discussion with NFCU - We had a discussion regarding the challenges NFCU is facing and their specific use cases. Below are the key points discussed: 1. *PDF Preview Issues*:     ◦ NFCU re","0","true"
"1746508900.112879","1746508900.112879","* 2025-05-05","Ford*","Anirudh Aggarwal","W9QMZFR39;W010NNJV7S8;U038XFD63GS","* • The customer was provided with a demo showcasing IC Cloud Editor and its capabilities in comparison to the existing on-premises editors. • The customer expressed positive feedback regarding the en","4","false"
"1746507668.048259","1746507668.048259","* 2025-05-05","Partner - 4Point, Customer - Carpenter*","Sufyan Haroon","W9QMZFR39","* • 4Point is the implementation partner for the net new customer 4Point.  • It is first customer for 4Point on Cloud servicer and OSGI side as well.  • The customer’s use case is data capture using A","3","true"
"1746424327.367189","1746424327.367189","* 2025-04-30","IRS*","Sakshi Arora","W4SG81T9C;W4R5LUPK3;U04P75X4H1B;WLWHN4TV3","* Discussed mostly around submissions and capabilities available in core component based forms. There are a few queries, and ask for support for additional capabilities. :todo_done: *","0","true"
"1746420576.656299","1746420576.656299","* 2025-04-30","LPL Financial*","Darshan Mahor","W4R4VBWQG","* • Customer discuss about mandatory and option forms. • The customer mentioned that, in addition to generating an XDP from the legacy PDF, they also need to create an Adaptive Form. •  They mentioned","3","false"
"1745993504.479779","1745993504.479779","* 2025-04-29","NFCU*","Vijay Srivastva","WE163TH43;U03Q109GQMT;W4R4VBWQG","* *Meeting Summary* We had a productive discussion regarding the issues NFCU is facing and their use cases. Below are the key discussion points: 1. *Data Binding Workflow:*     ◦ Provided a detailed e","0","true"
"1745935569.585889","1745935569.585889","* 2025-04-29","4Point*","Sufyan Haroon","WQWCBV6NN;W9QMZFR39","* • We demoed IC to 4point - Eric and Dave.  • They greatly appreciated it.  • They want it to work to import/export XDPs for existing customers using Output Service and would like to continue using i","0","true"
"1745635974.062459","1745635974.062459","* 2025-04-25","LPL Financial*","Darshan Mahor","W4R4VBWQG;W9QMZFR39","* • *PDF Import Demonstration: W*e demonstrated the process of importing a PDF(customer legacy form) into the designer, highlighting the options available and that can produce the XDP. we also explain","3","true"
"1745595895.634119","1745595895.634119","* 2025-04-25","IRS*","Pankaj .","W4R5LUPK3;U0213T59LMN;WLWHN4TV3;U04P75X4H1B","* *Agenda:* • IRS is in the process of migrating a couple of their multi-signer forms to Core Components and time line is end of June. • Accenture is acting as the implementation partner for this migr","0","true"
"1745508620.418529","1745508620.418529","* 2025-04-24","NFCU*","Sunny Marwaha","W4R5LUPK3","* Customer: Sreedhar, Ashish, Monika and others • :tada: After almost 2 years of VIP engagement, NFCU has gone live with AEM Forms Output (with their custom implementation), with one of their departme","0","true"
"1745490235.841839","1745490235.841839","* 2025-04-21","CNA (partner : forms-source360)*","Devendra Gurjar","","* *Support of `$record` and `$data` API in HTML5 Forms* • The customer has tested *hundreds of forms* using the `resolveNodes()` API and *thousands of XDP-to-HTML5 form conversions*. •  ➤ All issues o","0","false"
"1745465972.890959","1745465972.890959","* 2025-04-23","Toyota Financial Services (TFS)*","Sunny Marwaha","WQWCBV6NN;W5HEU5M7Y","* TFS - Existing IC customer on AMS had connect with Arun during Summit, where they are interested in Cloud based IC, as part of moving to Cloud. • 30% of their usecase is PDF generation - No issues i","0","true"
"1745390825.395479","1745390825.395479","* 2025-04-22","HDFC Life - ACS as implementation partner*","Pankaj .","U04P75X4H1B","* Use case: ACS team reaches out to us to review their custom function regarding for previous and next button in tab. As, they were not aware of using globals and were not sure how to pass field objec","0","false"
"1745389270.783369","1745389270.783369","* 2025-04-22","Abbvie*","Pankaj .","W4XTCQ07J;WLWHN4TV3;U04P75X4H1B","* *Use Case:*  Abbvie intends to automatically save a draft whenever a form submission is triggered. They also want to implement a service that can query these drafts based on form type and timestamp ","0","true"
"1745387862.117089","1745387862.117089","* 2025-04-21","Charles Schwab*","Varun Dua","W6CBB4953;W5HEU5M7Y;WFXFG9B1A","* Customers: • Martin, George • Muravitsky, Valerie • Petty, Michael • Teague, Stephanie • Kolluru, Abhishek • Paracka, Jacob J *Installation*: On Prem  *Background:* We had a meeting with the custome","5","true"
"1745383802.651359","1745383802.651359","* 2025-04-22","Glidewell*","Sakshi Arora","W4SG81T9C;U03SKJ044LV","* Glidewell Dental's setup issue was resolved during the call. :todo_done: *","0","true"
"1745378411.396529","1745378411.396529","* 2025-04-22","Maurice Blackburn*","Gaurav Ahuja","U0213T59LMN;W4RU5J3JR;W4R4S9FS4;U03N27GAZDZ","* • Demonstrated Forms Experience Builder for core components as well as for EDS forms. • Demonstrated Automated Test case generation capability for validating their forms . • Customer Queries - if as","6","true"
"1745335041.678119","1745335041.678119","* 2025-04-22","NFCU*","Vijay Srivastva","WE163TH43;W4R4VBWQG","* Discussion Summary with NFCU - 1. *Font Subset Embedding:* NFCU requested the ability to embed font subsets during PDF preview. We clarified that this feature is available when generating PDFs using","0","true"
"1745205293.573109","1745205293.573109","* 2025-04-17","IRS*","Vijay Kumar Jalagari","","* *Attendees:* • Adobe Engineering, Consulting &amp; License • Accenture Federal Technical, Program, and Account Resources *Agenda:* • Forms Categorization/Prioritization • Technology Approach • Core ","2","false"
"1744912326.949669","1744912326.949669","* 2025-04-17","LPL Financial*","Darshan Mahor","W9QMZFR39;W4R4VBWQG;WE163TH43","* • The customer explained their workflow for fetching the metadata required for e-signature and described the Output Service custom endpoint. • They are making two calls to the AEM repository: one to","4","true"
"1744902425.184379","1744902425.184379","* 2025-04-17","NFCU*","Sunny Marwaha","W4R5LUPK3","* Had Meeting with NFCU Engineers (Ashish and Ashwairya). • NFCU is looking for dates for MVP features to their usecase primarily FDM, Render API, Basic Rules. • Informed them that by *May end* these ","0","true"
"1744888036.289559","1744888036.289559","* 2025-04-17","Unipol(Partner Reply)*","Dhruv Sharma","W4R5LUPK3;W010NNJV7S8;WQWCBV6NN;W9QMZFR39;W011U5RAZ7T","* *Use-Case*  • The current solution Unipol uses for generating PDFs is Pega. They have integrated it in their product and uses it to define the template for communications. • The template is composed","3","true"
"1744825792.076749","1744825792.076749","* 2025-04-16","LPL Financial*","Darshan Mahor","W4R4VBWQG;W9QMZFR39;W5HEU5M7Y","* *Major pain points for Customer that we need to handle in VIP Engagement:* • *Scalability Issues:* Scalability has been identified as a major challenge, it takes significant time and effort  to desi","2","true"
"1744812451.729969","1744812451.729969","* 2025-04-16","INAIL*","Rupali Mittal","U031G7ZLRRC;U0811FXQ61H;W5Y60J4JG;WBZ49D33N","* *Discussion on Accessibility Issues in INAIL Forms:* • We reviewed the accessibility issues related to the forms being created by INAIL. • The accessibility team provided several comments, which can","0","false"
"1744717007.197449","1744717007.197449","* 2025-04-15","Deutsche Bank*","Sufyan Haroon","W9QMZFR39;U036QHTDSQJ","* • A general discussion happened around how would we handle DB’s migration from older CM to IC on CS.  • We discussed about VIP engagement to to do a pilot migration of couple of letters. As an outco","2","false"
"1744716758.455559","1744716758.455559","* 2025-04-15","Busch Group*","Sufyan Haroon","W9QMZFR39;U03C9JC5FMW","* • The proposal was well received and we have moved to next stage of RFP.  • A call with reference customer from Austria, Constantia Teich is scheduled on April 22, 2025.  • Post this, we will move t","1","true"
"1744716421.126959","1744716421.126959","* 2025-04-14","Italian Customers -- INAIL &amp; INPS*","Sufyan Haroon","W9QMZFR39;U036QHTDSQJ","* *INAIL* • *Inail Executive Meeting:* Emanuele shared that the executive meeting with Inail was successful, and the client is happy with the technologies being used. They discussed the progress and e","2","false"
"1744371951.163669","1744371951.163669","* 2025-04-09","KBC: Multi modal forms pitch*","Chris J","W010NNJV7S8","* • Showcased a demo of multi-modal forms to KBC stakeholders to excite them of the feature and get some validation. • They appreciated the feature, but preferred only the conversational screen withou","0","true"
"1744298197.930249","1744298197.930249","* 2025-04-10","NFCU*","Darshan Mahor","U03Q109GQMT","* *Discussion Summary*  *IC Editor Issue:*  As of now we don't have any open issue with Editor . • MasterPage Option: The MasterPage option in the editor is causing confusion for customers. It needs t","2","true"
"1744273244.954249","1744273244.954249","* 2025-04-09","Wells Fargo*","Rupali Mittal","U031G7ZLRRC;W9WQCDCLU;U0811FXQ61H;U02EA5JPPJL;U054BJ1RSKX","* • The meeting was held to address the issue(<https://jira.corp.adobe.com/browse/LC-3922633>)  raised by Four Solutions Partner on behalf of Wells Fargo. Wells Fargo was not aware of this and wanted ","0","true"
"1744251122.295539","1744251122.295539","* 2025-04-09","IRS (DMAF account)*","Sudhanshu Singh","W4XTCQ07J;W5MFNAZ63;W011G64JM5W;WGQ0R5GNN;W5L7W5N0Y;U04RJDQHH43;U049MU7BPDF;U04BQ34BE4X","* • Internal meeting - after Emily connected with Accenture Federal • They shared an update that they have ~ 200 forms to be modernised, the actual forms are yet to be finalized • They want to identif","0","true"
"1743762033.710979","1743762033.710979","* 2025-04-03","Brunswick*","Rahul Kumar Singh","W5HEU5M7Y;W4RU4N66R;U0213T59LMN;WLWHN4TV3","* *AEM Forms &amp; Marketo Integration Demonstration* • *Presenter:* Rahul Kumar Singh introduced AEM Forms and its Marketo integration. • *Demonstration:* Showcased form authoring, data flow, and lea","4","false"
"1743744842.640529","1743744842.640529","* 2025-04-03","GM Financial*","Vijay Srivastva","W5HEU5M7Y;W4R5WN6LR;WE163TH43;W4R5LUPK3;WQWCBV6NN","* *Customer Summary: GMF*  *Use Case:* GMF aims to create templates, documents, and fragments, and generate print-ready PDFs using data in XML or JSON formats.  *Customer's Current Workflow:* • Curren","0","true"
"1743742029.638509","1743742029.638509","* 2025-04-03","NFCU*","Vijay Srivastva","WE163TH43;W4R4VBWQG;U03Q109GQMT","* *Discussion Summary* *Issues Faced:* 1. *Redirection Issue:* NFCU is experiencing a problem where clicking the edit option in Document, FM does not redirect to the correct ORG. 2. *Fragment Issue:* ","0","false"
"1743694263.610439","1743694263.610439","* 2025-04-03","FORD*","Ranjeet Kumar Choudhary","W5HEU5M7Y;W4R5LUPK3;W010NNJV7S8;W4R5WN6LR;WQWCBV6NN","* Use Case: Generate static PDF documents (currently using Pinnacle VB-based system) Customer Background: • The customer has 500 documents created using Interactive Communications (IC) in the print ch","0","false"
"1743694244.944359","1743694244.944359","* 2025-04-02","Cintas*","Sakshat Chahal","U0213T59LMN;W4RU4N66R;W010NNJV7S8;W4RU5J3JR;U05DURMMBGV;WALHLA4PP","* Customer's Requirements:  The customer shared an automation process flow for their Policy Exception (PE) form, outlining the steps involved when a submitter submits a form. They wanted us to create ","3","false"
"1743614921.260569","1743614921.260569","* 2025-04-02","LPL Financial*","Darshan Mahor","W9QMZFR39;W4RSW3ECC;W4R5LUPK3;W5HEU5M7Y;W4R4S9FS4;W010NNJV7S8","* *Current Document Generation flow* • The customer fetches JSON data from a web service (BPM tool used for account creation, which extracts form field data and persists it in a database). • JSON is t","2","false"
"1743574464.470509","1743574464.470509","* 2025-04-01","NFCU*","Vijay Srivastva","WE163TH43;U03Q109GQMT;W4R4VBWQG","* *Discussion Summary*  *Issues with the Editor* 1. *Resolved Issues:*     ◦ NFCU has confirmed that the earlier issues related to Fragment Width and PDF Preview have been fixed. 2. *Pending Issues:* ","2","true"
"1743504476.049889","1743504476.049889","* 2025-04-01","UBS*","Sakshi Arora","W4SG81T9C;U03H467JYQP","* Customer needed clarification on product behaviour, which was provided. They would be sending some server logs to support for analysis. :todo_done: *","0","false"
"1743494486.677729","1743494486.677729","* 2025-03-28","DKV Mobility*","Ravisanker E","W4RU4N66R;W012PACNGHJ;WLWHN4TV3","* • The customer has decided to proceed with the Universal Editor (UE) for forms authoring. • Explained the Form Data Model (FDM) support available in Forms, allowing integration with any open API. De","4","false"
"1743094442.256779","1743094442.256779","* 2025-03-20","Farm Credit Services of America (FCSA)*","Vijay Kumar Jalagari","W6CBB4953;W4RU4N66R;W4R4S9FS4;W5HEU5M7Y","* *Forms License:* *Yes,  Cloud* *Primary Use Case:* Regulated Communication &amp; Adaptive Forms. *Adobe Products in Use:* Sites &amp; Assets In 2023, *FCSA invested in AEM Forms as a Cloud Service*.","0","true"
"1743094393.478349","1743094393.478349","* 2025-03-19","LPL*","Vijay Kumar Jalagari","W6CBB4953;W4R4S9FS4;W5HEU5M7Y;W4RU4N66R","* *Forms License:* *Yes,  Cloud* *Primary Use Case:* Regulated Communication &amp; Adaptive Forms. *Adobe Products in Use:* Sites &amp; Assets *Attendees:* Betsy (VP), Naveen Sharma (Manager)   *Curre","3","false"
"1743094332.195609","1743094332.195609","* 2025-03-19","Abbvie*","Vijay Kumar Jalagari","W6CBB4953;W4R4S9FS4;W5HEU5M7Y;W4RU4N66R","* *Forms License:* *Yes, On-prem to Cloud* *Primary Use Case:* Adaptive Forms. *Adobe Products in Use:* Sites &amp; Assets *Attendees:* Joe George (Director), Shivendra Vikram Singh (Platform Manager)","0","false"
"1743094263.729979","1743094263.729979","* 2025-03-18","Charles Schwab*","Vijay Kumar Jalagari","W6CBB4953;W4R4S9FS4;W5HEU5M7Y;W4RU4N66R","* *Forms License:* *Yes, On-prem* *Primary Use Case:* HTML 5 Forms. *Adobe Products in Use:* DAM &amp; Ultimate Success *Attendees:* Michaell (Platform Manager), George (Platform Manager), Abhishek (S","0","false"
"1743078577.561109","1743078577.561109","* 2025-03-27","HDFC Bank*","Deepak Maurya","W0177TQA62U","* Bank is updating Flow JSON version of *SmartEMI WhatsApp* journey. I shared latest json on 13th March that had minimal changes but Bank wanted to test end to end journey on their internal WABA accou","0","false"
"1743069849.358279","1743069849.358279","* 2025-03-27","NedBank*","Rishi Mehta","W4R5M9P4H;W4SG81T9C","* Demonstrated Items:  1. JSON Schema Conversion Demo 2. Creating Adaptive Form Fragments 3. Mapping and Formatting in Adaptive Forms 4. Dynamic Fragment Display Based on Data Open Items Related to Au","0","false"
"1743053506.705239","1743053506.705239","* 2025-03-27","Spark NZ*","Navneet Agarwal","U0213T59LMN;WLWHN4TV3;W4R5M9P4H","* • The team presented the GenAI capabilities in forms manager, core components form editor and Universal editor. Features demonstrated:     ◦ Figma to AF (FM)     ◦ User query to AF (FM)     ◦ Add pa","3","true"
"1742987166.130449","1742987166.130449","* 2025-03-25","Iberia*","Sufyan Haroon","W4R5WN6LR;W9QMZFR39;W4A8FCM7W","* Iberia is a European airline. This is a prospect customer. The communication is happening via email. They have a sample PDF which is a booking confirmation. We are currently working to create XDP/IC","2","true"
"1742924442.462169","1742924442.462169","* 2025-03-25","State of Pennsylvania Office of Administration*","Sudhanshu Singh","W4XTCQ07J;WBTGD8NCR","* *Current project relies on having users sign forms using either Scribble or Adobe Sign* (Foundation components based forms - since we never added these to core-components)  They require Adobe to add","0","true"
"1742921869.659799","1742921869.659799","* 2025-03-25","IRS (Internal meeting)*","Sudhanshu Singh","W4XTCQ07J;W5MFNAZ63;WPJSSF62C","* *Internal sync-up for concerns raised by IRS regarding multiple hotfixes delivered, and how we could avoid hotfix.*  *Issue:* • The IRS features/support have a special requirement to introduce sling","4","true"
"1742560750.719689","1742560750.719689","* 2025-03-21","Spark NZ*","Rahul Kumar Singh","U0213T59LMN;U03N27GAZDZ","* *Discussion Agenda: New OOTB Marketo Connector* • Brad from the Spark NZ team highlighted a few minor issues and suggestions, including improvements to the Marketo Cloud Configuration screen and ens","1","true"
"1742483591.211769","1742483591.211769","* 2025-03-20","NFCU*","Vijay Srivastva","WE163TH43","* *Discussion Summary* *Issues with the Editor:* 1. *Fragment Width*: The fragment does not have the correct width when dropped on the canvas during document creation. This issue arises when the fragm","1","false"
"1742354852.195479","1742354852.195479","* 2025-03-18","IRS W&amp;I Media &amp; Publications*","Sudhanshu Singh","W4XTCQ07J;U02RMEY3D1C","* _[Generated by AI]_ Meeting notes: *Key points:* They have around *100 forms to be created* (from PDF, and move existing AFv1 to AFv2), and they are on *on-prem Gov Cloud*. Performance is critical a","7","true"
"1741879185.057409","1741879185.057409","* 2025-03-13","NFCU*","Vijay Srivastva","WE163TH43;U03Q109GQMT","* Here's a summary based on our discussion with the NFCU: • *Navigation Functionality*: Confirmed to be working fine by NFCU. • *Requested Use Cases for Agent* (Different role than Author):     a. Sel","1","true"
"1741861531.215819","1741861531.215819","* 2025-03-11","Clark County*","Lovely Mandal","W4RU4N66R;W012PACNGHJ;U01G51VDXB8","* • Customer Use case :      ◦ Total number of Forms : 20      ◦ Future use case: Clark County has PDF forms and would like to migrate to web-based forms.     ◦ Customer would like to explore AEM form","2","false"
"1741278995.147779","1741278995.147779","* 2025-03-06","NFCU*","Vijay Srivastva","WE163TH43;U03Q109GQMT;W4R5WN6LR;U061P671RN1","* *Discussion Summary:* 1. ETA for FDM , render API and Rule Editor:     ◦ Communicated ETA: April 2. ETA for New Feature Requests:     ◦ Signature Component: No ETA yet     ◦ Barcode (other than Code","2","true"
"1741238406.467149","1741238406.467149","* 2025-03-05","INAIL &amp; INPS*","Sufyan Haroon","W9QMZFR39;U036QHTDSQJ","* *INAIL* • Their private end point for connection to Azure Blob store has started working.  • They will now test the code for Output Batch, move to UAT, then to pre-prod and then live.  • Validation ","2","true"
"1740744466.645149","1740744466.645149","* 2025-02-27","NFCU*","Vijay Srivastva","WE163TH43;U03Q109GQMT;WQWCBV6NN;W010NNJV7S8","* *Discussion Summary:* 1. *ETA for FDM Integration:*     ◦ We communicated that the estimated time for the FDM integration is early April. 2. *Webhooks and Customizations:*     ◦ The NFCU team inquir","0","false"
"1740064440.189899","1740064440.189899","* 2025-02-20","SunPharma*","Mayank Agarwal","U0208FN960H;W4RU5J3JR;W4R4S9FS4;W010NNJV7S8;U0213T59LMN","* *Q2’25 (opportunity)* *SunPharma side - Sr Director (IT)*  Adobe side - Solution COnsulting team - Chinmay and Navin *Partner - Depth (may be)* *Metrics:*  • *100+ forms* • *20-30k submissions per y","0","true"